name|netacuity_id|targeting_tag|state_id
Bramhapuri|726309|CITY_BRAMHAPURI|52001320
Budhupurwa|880879|CITY_BUDHUPURWA|52010044
Kandaravalli|910413|CITY_KANDARAVALLI|52009994
Yattinahalli|967919|CITY_YATTINAHALLI|52010011
Panjara|940881|CITY_PANJARA|52001320
Rayamangalam|949083|CITY_RAYAMANGALAM|52010018
Murwara|726391|CITY_MURWARA|52010027
Rahimanpuram|946562|CITY_RAHIMANPURAM|52009994
Ramnarayanpur|947753|CITY_RAMNARAYANPUR|52001309
Iriveri|903205|CITY_IRIVERI|52010018
Haringhata|738216|CITY_HARINGHATA|52001309
Chelora|883856|CITY_CHELORA|52010018
Silgapur|956602|CITY_SILGAPUR|52033962
Sonakpur|958396|CITY_SONAKPUR|52010044
Kanduri|910575|CITY_KANDURI|52001309
Dattapura|888171|CITY_DATTAPURA|52010002
Himmatgarh|1343866|CITY_HIMMATGARH|52010027
Naigaon|1342087|CITY_NAIGAON|52001320
Kalkere|909318|CITY_KALKERE|52010011
Lakshmanpur|923140|CITY_LAKSHMANPUR|52001309
Luniawas|924969|CITY_LUNIAWAS|52010035
Garha|1351579|CITY_GARHA|52010044
Kathila|913194|CITY_KATHILA|52001309
Hosahalli|902295|CITY_HOSAHALLI|52010011
Patara|1353561|CITY_PATARA|52010044
Khonoma|916860|CITY_KHONOMA|52024792
Chande|882657|CITY_CHANDE|52001320
Kurud|726129|CITY_KURUD|52028058
Badkulla|726639|CITY_BADKULLA|52001309
Cheriyamundam|883978|CITY_CHERIYAMUNDAM|52010018
Bhukhri|1346715|CITY_BHUKHRI|52010031
Gevrai|896072|CITY_GEVRAI|52001320
Atraura|867583|CITY_ATRAURA|52010044
Gudem|1349463|CITY_GUDEM|52033962
Narainpur|1353284|CITY_NARAINPUR|52010044
Harindanga|900760|CITY_HARINDANGA|52001309
Mukundpur|1353154|CITY_MUKUNDPUR|52010044
Madakkathara|925202|CITY_MADAKKATHARA|52010018
Ezhamkulam|893634|CITY_EZHAMKULAM|52010018
Dahegaon|1341466|CITY_DAHEGAON|52001320
Dhannipur|889946|CITY_DHANNIPUR|52010044
Devthari|889166|CITY_DEVTHARI|52010035
Kuruva|921935|CITY_KURUVA|52010018
Soregaon|958719|CITY_SOREGAON|52001320
Mucherla|932539|CITY_MUCHERLA|52033962
Bairia|1350316|CITY_BAIRIA|52010044
Kotgir|919673|CITY_KOTGIR|52033962
Pullur|1341164|CITY_PULLUR|52010018
Ramchandarpur|947588|CITY_RAMCHANDARPUR|52028057
Kuppampatti|921483|CITY_KUPPAMPATTI|52010036
Machohalli|925152|CITY_MACHOHALLI|52010011
Madanganj|925246|CITY_MADANGANJ|52001309
Dhamodi|889591|CITY_DHAMODI|52010027
Devpura|1347983|CITY_DEVPURA|52010035
Athni|867520|CITY_ATHNI|52010011
Cheranallur|726264|CITY_CHERANALLUR|52010018
Nawapara|1355804|CITY_NAWAPARA|52001309
Dhanora|889959|CITY_DHANORA|52001320
Bhuppur|878180|CITY_BHUPPUR|52024787
Raikal|946682|CITY_RAIKAL|52033962
Bhachau|740542|CITY_BHACHAU|52010002
Chakradharpur|882073|CITY_CHAKRADHARPUR|52010030
Melapalayam|930911|CITY_MELAPALAYAM|52010036
Suja|959122|CITY_SUJA|52009998
Ajanur|864038|CITY_AJANUR|52010018
Ranichak|948296|CITY_RANICHAK|52001309
Barhya|872674|CITY_BARHYA|52010044
Lokhandi Sawargaon|924669|CITY_LOKHANDI_SAWARGAON|52001320
Dang|1347943|CITY_DANG|52010035
Rachapalli|946301|CITY_RACHAPALLI|52009994
Godhana|897364|CITY_GODHANA|52010044
Baharampur|869120|CITY_BAHARAMPUR|52001309
Mallenahalli|927710|CITY_MALLENAHALLI|52010011
Sandholi|952321|CITY_SANDHOLI|52024787
Elgandal|893392|CITY_ELGANDAL|52033962
Daran|887659|CITY_DARAN|52024787
Hardo Pharala|900614|CITY_HARDO_PHARALA|52010031
Baloh|870499|CITY_BALOH|52024787
Paramarthalingapuram|941306|CITY_PARAMARTHALINGAPURAM|52010036
Payagipur|942952|CITY_PAYAGIPUR|52010044
Gadaipur|1336505|CITY_GADAIPUR|52009999
Kisorpur|917803|CITY_KISORPUR|52001309
Doimukh|661392|CITY_DOIMUKH|52023842
Kuttikolu|922329|CITY_KUTTIKOLU|52010018
Khordda Kulbaria|916894|CITY_KHORDDA_KULBARIA|52001309
Larpur|923698|CITY_LARPUR|52010044
Porumamilla|945106|CITY_PORUMAMILLA|52009994
Koyali|1336814|CITY_KOYALI|52010002
Chanpura|883040|CITY_CHANPURA|52009998
Edamon|893216|CITY_EDAMON|52010018
Nathdwara Chaupati|659927|CITY_NATHDWARA_CHAUPATI|52010035
Alathur|726259|CITY_ALATHUR|52010018
Mardi|740609|CITY_MARDI|52001320
Dombarahalli|891996|CITY_DOMBARAHALLI|52010011
Srikaranpur|738976|CITY_SRIKARANPUR|52010035
Brahmanagudem|880610|CITY_BRAHMANAGUDEM|52009994
Darewadi|887751|CITY_DAREWADI|52001320
Chakia|1351025|CITY_CHAKIA|52010044
Samaipur|951896|CITY_SAMAIPUR|52010008
Jarcha|905366|CITY_JARCHA|52010044
Azhiyur|867931|CITY_AZHIYUR|52010018
Potta|945192|CITY_POTTA|52010018
Dommasandra|892014|CITY_DOMMASANDRA|52010011
Balbalpara|870150|CITY_BALBALPARA|52001309
Shamirpet|955400|CITY_SHAMIRPET|52033962
Ayyagaripalle|867879|CITY_AYYAGARIPALLE|52009994
Vadapalem|966088|CITY_VADAPALEM|52009994
Behari|874263|CITY_BEHARI|52001309
Atpadi|867561|CITY_ATPADI|52001320
Maheshwari|926143|CITY_MAHESHWARI|52010008
Bhagwanpura|1335164|CITY_BHAGWANPURA|52024520
Kotputli|919849|CITY_KOTPUTLI|52010035
Auroville|726526|CITY_AUROVILLE|52010036
Chak Borda|881620|CITY_CHAK_BORDA|52001320
Chuharpur Bangar|886129|CITY_CHUHARPUR_BANGAR|52010044
Niramaruthur|743994|CITY_NIRAMARUTHUR|52010018
Jaora|726382|CITY_JAORA|52010027
Bishannagar|879653|CITY_BISHANNAGAR|52001309
Beharia|874265|CITY_BEHARIA|52001309
Daudkhedi|888202|CITY_DAUDKHEDI|52010027
Gorsa|898244|CITY_GORSA|52001309
Devanahalli|888980|CITY_DEVANAHALLI|52010011
Atur|867638|CITY_ATUR|52010036
Bijni|743533|CITY_BIJNI|52009997
Sabrampura|950359|CITY_SABRAMPURA|52010035
Kanudih|911194|CITY_KANUDIH|52010044
Morwadi|932349|CITY_MORWADI|52001320
Tada|1333343|CITY_TADA|52009994
Tolukodu|964005|CITY_TOLUKODU|52009994
Palambadi|939775|CITY_PALAMBADI|52010036
Mayanad|930629|CITY_MAYANAD|52010018
Allahganj|1350071|CITY_ALLAHGANJ|52010044
Kanupuru|911207|CITY_KANUPURU|52009994
Tilaitanr|963234|CITY_TILAITANR|52028057
Gothra|1348163|CITY_GOTHRA|52010035
Dildarnagar|891427|CITY_DILDARNAGAR|52010044
Naregaon|936213|CITY_NAREGAON|52001320
Kanwarpura|911230|CITY_KANWARPURA|52010035
Karimpur|726653|CITY_KARIMPUR|52001309
Atai|867406|CITY_ATAI|52001309
Balamuri|870087|CITY_BALAMURI|52010011
Gollapuram|897699|CITY_GOLLAPURAM|52010036
Lachhmipur|1334498|CITY_LACHHMIPUR|52009998
Jafrabad|1351915|CITY_JAFRABAD|52010044
Nidamanuru|937565|CITY_NIDAMANURU|52009994
Tondihal|964033|CITY_TONDIHAL|52010011
Basavanagar|873470|CITY_BASAVANAGAR|52010011
Polepalli|944939|CITY_POLEPALLI|52033962
Taksal|960593|CITY_TAKSAL|52024787
Malak|1352932|CITY_MALAK|52010044
Begur|874253|CITY_BEGUR|52010011
Mulug|741904|CITY_MULUG|52033962
Mangaluru|928526|CITY_MANGALURU|52010011
Gokaram|897567|CITY_GOKARAM|52033962
Burigaon|881185|CITY_BURIGAON|52001309
Chhitupur|884596|CITY_CHHITUPUR|52010044
Raghunathpura|1348959|CITY_RAGHUNATHPURA|52010035
Mynagappally|933877|CITY_MYNAGAPPALLY|52010018
Sujanpur|959133|CITY_SUJANPUR|52010044
Bagru|726450|CITY_BAGRU|52010035
Ambalakunnu|865130|CITY_AMBALAKUNNU|52010018
Pallikunnu|741681|CITY_PALLIKUNNU|52010018
Sugahi|959040|CITY_SUGAHI|52010044
Karukkankattupudur|912490|CITY_KARUKKANKATTUPUDUR|52010036
Rasikpur|948587|CITY_RASIKPUR|52028057
Dabwala Kalan|886514|CITY_DABWALA_KALAN|52010031
Bara Bazar|871956|CITY_BARA_BAZAR|52028057
Nagardoddi|934234|CITY_NAGARDODDI|52033962
Beko|1355536|CITY_BEKO|52001309
Payyanadam|942971|CITY_PAYYANADAM|52010018
Sangaria|659905|CITY_SANGARIA|52010035
Kalyandurg|726053|CITY_KALYANDURG|52009994
Delol|726156|CITY_DELOL|52010002
Nedumpana|937150|CITY_NEDUMPANA|52010018
Dahigaon|1341467|CITY_DAHIGAON|52001320
Singhpur|1354212|CITY_SINGHPUR|52010044
Jath|726317|CITY_JATH|52001320
Bangabari|871293|CITY_BANGABARI|52001309
Vellanki|966910|CITY_VELLANKI|52009994
Kummariguda|921048|CITY_KUMMARIGUDA|52033962
Gauria|1355629|CITY_GAURIA|52001309
Bhupanapadu|878164|CITY_BHUPANAPADU|52009994
Barbatta|872373|CITY_BARBATTA|52009998
Antarvedipalem|866294|CITY_ANTARVEDIPALEM|52009994
Khertha|916443|CITY_KHERTHA|52028058
Amra|1355484|CITY_AMRA|52001309
Purandarpur|1355837|CITY_PURANDARPUR|52001309
Barari|726106|CITY_BARARI|52009998
Daria|1335165|CITY_DARIA|52024520
Kodihalli|918066|CITY_KODIHALLI|52010011
Sohach|958067|CITY_SOHACH|52024787
Kummera|921055|CITY_KUMMERA|52033962
Ananjanur|865752|CITY_ANANJANUR|52010036
Bodapadu|879946|CITY_BODAPADU|52009994
Puliyarambakkam|945494|CITY_PULIYARAMBAKKAM|52010036
Diksal|891400|CITY_DIKSAL|52001320
Govindapalem|898444|CITY_GOVINDAPALEM|52009994
Amghata|865310|CITY_AMGHATA|52001309
Chak Gokul|881694|CITY_CHAK_GOKUL|52001309
Ragampet|946387|CITY_RAGAMPET|52033962
Masur|1342032|CITY_MASUR|52001320
Maktha|927171|CITY_MAKTHA|52033962
Orumanayur|938709|CITY_ORUMANAYUR|52010018
Birsinghpur|1350947|CITY_BIRSINGHPUR|52010044
Majari|926741|CITY_MAJARI|52010031
Dharhara|609081|CITY_DHARHARA|52009998
Chaitpur|881543|CITY_CHAITPUR|52001309
Dayalpura|888339|CITY_DAYALPURA|52010035
Dholi|1351401|CITY_DHOLI|52010044
Ratangarh|726479|CITY_RATANGARH|52010035
Gopuri|898060|CITY_GOPURI|52001320
Amdanga|865261|CITY_AMDANGA|52001309
Jhanwar|906213|CITY_JHANWAR|52010035
Kacharam|907640|CITY_KACHARAM|52033962
Hardauli|900580|CITY_HARDAULI|52010044
Chirayinkeezhu|885516|CITY_CHIRAYINKEEZHU|52010018
Asifabad|659342|CITY_ASIFABAD|52033962
Ankisettipalle|866180|CITY_ANKISETTIPALLE|52009994
Madansar|925269|CITY_MADANSAR|52010035
Ramannapalem|947510|CITY_RAMANNAPALEM|52009994
Belur|1355542|CITY_BELUR|52001309
Naranpur|1346382|CITY_NARANPUR|52010030
Kutia|922263|CITY_KUTIA|52010044
Ausa|740607|CITY_AUSA|52001320
Godhani|897366|CITY_GODHANI|52001320
Mahabubabad|659343|CITY_MAHABUBABAD|52033962
Chhatrapur|884374|CITY_CHHATRAPUR|52001309
Panpur|1355265|CITY_PANPUR|52028102
Belaswadi|874469|CITY_BELASWADI|52001320
Aliyanilai|864737|CITY_ALIYANILAI|52010036
Lingamgunta|924260|CITY_LINGAMGUNTA|52009994
Pamidi|940258|CITY_PAMIDI|52009994
Moram|932201|CITY_MORAM|52009994
Polivakkam|944953|CITY_POLIVAKKAM|52010036
Kundal|1348554|CITY_KUNDAL|52010035
Bahagalpur|869096|CITY_BAHAGALPUR|52001309
Sangvi|952523|CITY_SANGVI|52001320
Andivalasu|865922|CITY_ANDIVALASU|52010036
Aram|866522|CITY_ARAM|52010044
Dharni|1341530|CITY_DHARNI|52001320
Radhamohanpur|1355838|CITY_RADHAMOHANPUR|52001309
Kottappadi|664968|CITY_KOTTAPPADI|52010018
Patharghata|1355827|CITY_PATHARGHATA|52001309
Kukas|920461|CITY_KUKAS|52010002
Sikandra|726621|CITY_SIKANDRA|52010044
Pottalkadu|945195|CITY_POTTALKADU|52010036
Basubati|873771|CITY_BASUBATI|52001309
Mannanur|929066|CITY_MANNANUR|52033962
Maghi|1352836|CITY_MAGHI|52010044
Koovappady|919159|CITY_KOOVAPPADY|52010018
Maktapur|927169|CITY_MAKTAPUR|52001320
Kuthla|922250|CITY_KUTHLA|52010027
Punnapra|726294|CITY_PUNNAPRA|52010018
Balana|1336566|CITY_BALANA|52010002
Barasahi|872278|CITY_BARASAHI|52010030
Jherli|906390|CITY_JHERLI|52010035
Kushalpura|1348571|CITY_KUSHALPURA|52010035
Budhakhali|880801|CITY_BUDHAKHALI|52001309
Belhi|1350648|CITY_BELHI|52010044
Nabipur|1355796|CITY_NABIPUR|52001309
Harigram|900719|CITY_HARIGRAM|52001309
Ankanpalle|866153|CITY_ANKANPALLE|52033962
Valambur|966311|CITY_VALAMBUR|52010018
Borda|1343181|CITY_BORDA|52010027
Talab Tillo|960629|CITY_TALAB_TILLO|52018194
Rahmatpur|1353710|CITY_RAHMATPUR|52010044
Maredupalle|929500|CITY_MAREDUPALLE|52009994
Savarde|954317|CITY_SAVARDE|52001320
Pingalvada|944113|CITY_PINGALVADA|52010002
Kotul|919962|CITY_KOTUL|52001320
Koilabad|918265|CITY_KOILABAD|52001309
Kalaparru|908944|CITY_KALAPARRU|52009994
Gunj|899237|CITY_GUNJ|52001320
Morai|1336882|CITY_MORAI|52010002
Sarwat|953855|CITY_SARWAT|52010044
Kondimedu|919000|CITY_KONDIMEDU|52010036
Ahiraula|863808|CITY_AHIRAULA|52010044
Chowara|726266|CITY_CHOWARA|52010018
Beawar|726452|CITY_BEAWAR|52010035
Bagafa|868585|CITY_BAGAFA|52010043
Kathalia|913124|CITY_KATHALIA|52010043
Kasarwadi|726321|CITY_KASARWADI|52001320
Gunawati|899068|CITY_GUNAWATI|52010035
Gummuluru|899024|CITY_GUMMULURU|52009994
Mirpur|1347149|CITY_MIRPUR|52010031
Sakatpur|951257|CITY_SAKATPUR|52010044
Idigarai|902760|CITY_IDIGARAI|52010036
Inole|903121|CITY_INOLE|52033962
Nilpur|1347210|CITY_NILPUR|52010031
Muktapur|1353153|CITY_MUKTAPUR|52010044
Girgaon|1341586|CITY_GIRGAON|52001320
Honnahalli|902235|CITY_HONNAHALLI|52010011
Kinwat|740608|CITY_KINWAT|52001320
Maniyanur|928868|CITY_MANIYANUR|52010036
Baramasia|872198|CITY_BARAMASIA|52028057
Karai|1336762|CITY_KARAI|52010002
Mulbagal|726246|CITY_MULBAGAL|52010011
Basudeopur|873772|CITY_BASUDEOPUR|52009998
Koduvilarpatti|918145|CITY_KODUVILARPATTI|52010036
Dhani Majra|889866|CITY_DHANI_MAJRA|52010008
Dumri|1334032|CITY_DUMRI|52009998
Kattakamanpatti|913431|CITY_KATTAKAMANPATTI|52010036
Hotwar|902349|CITY_HOTWAR|52028057
Chikhalgaon|884851|CITY_CHIKHALGAON|52001320
Panvadi|941084|CITY_PANVADI|52001320
Ganganapalli|894887|CITY_GANGANAPALLI|52009994
Imilia|1351866|CITY_IMILIA|52010044
Varchanhalli|966609|CITY_VARCHANHALLI|52010011
Sarai Aurangabad|952988|CITY_SARAI_AURANGABAD|52010008
Anchar|865803|CITY_ANCHAR|52018194
Saraiya|1354024|CITY_SARAIYA|52010044
Tembhurni|962046|CITY_TEMBHURNI|52001320
Upleta|726177|CITY_UPLETA|52010002
Khoda|916717|CITY_KHODA|52010002
Kotli|1337835|CITY_KOTLI|52024787
Gummaluru|899010|CITY_GUMMALURU|52009994
Wyra|967778|CITY_WYRA|52033962
Bhupalapatnam|878160|CITY_BHUPALAPATNAM|52009994
Korakkattur|919234|CITY_KORAKKATTUR|52010036
Jagannath|903681|CITY_JAGANNATH|52001309
Puraina|1353682|CITY_PURAINA|52010044
Sattala|954179|CITY_SATTALA|52009994
Mohadi|931824|CITY_MOHADI|52001320
Rajewadi|947058|CITY_RAJEWADI|52001320
Dayalpur|1338668|CITY_DAYALPUR|52010008
Oragadam|938654|CITY_ORAGADAM|52010036
Bogole|880065|CITY_BOGOLE|52009994
Ghilaua|896493|CITY_GHILAUA|52010044
Paidipalli|939406|CITY_PAIDIPALLI|52033962
Gheora|896466|CITY_GHEORA|52009999
Mudaliarkuppam|932565|CITY_MUDALIARKUPPAM|52010036
Khandala|726323|CITY_KHANDALA|52001320
Mundera|933121|CITY_MUNDERA|52010044
Ram Nagar|947383|CITY_RAM_NAGAR|52010044
Thimmalapura|962805|CITY_THIMMALAPURA|52010011
Hasnapur|1349482|CITY_HASNAPUR|52033962
Ulliyeri|726299|CITY_ULLIYERI|52010018
Shevgaon|726353|CITY_SHEVGAON|52001320
Banakdih|870880|CITY_BANAKDIH|52028058
Jethia|905929|CITY_JETHIA|52001309
Panchpota|940477|CITY_PANCHPOTA|52001309
Dibbanakallu|891186|CITY_DIBBANAKALLU|52009994
Payam|942963|CITY_PAYAM|52010018
Vallioor|966392|CITY_VALLIOOR|52010036
Dinnepalya|891571|CITY_DINNEPALYA|52010011
Sarpai|953679|CITY_SARPAI|52001309
Chhapra|1351138|CITY_CHHAPRA|52010044
Bargachia|872526|CITY_BARGACHIA|52001309
Thazhava|962690|CITY_THAZHAVA|52010018
Jawahir|905799|CITY_JAWAHIR|52010044
Vijaypura|1349304|CITY_VIJAYPURA|52010035
Karamba|1341780|CITY_KARAMBA|52001320
Mohol|743804|CITY_MOHOL|52001320
Eranapuram|893501|CITY_ERANAPURAM|52010036
Taruwala|961608|CITY_TARUWALA|52024787
Sripur|958849|CITY_SRIPUR|52001309
Dapur|887625|CITY_DAPUR|52001320
Vadakarai|966038|CITY_VADAKARAI|52010036
Merta|931145|CITY_MERTA|52010035
Pathri|740611|CITY_PATHRI|52001320
Ponnavarayankottai|945033|CITY_PONNAVARAYANKOTTAI|52010036
Gajsar|894432|CITY_GAJSAR|52010035
Painta|939481|CITY_PAINTA|52001309
Jainpur|1351939|CITY_JAINPUR|52010044
Medha|1342039|CITY_MEDHA|52001320
Penubaka|943214|CITY_PENUBAKA|52009994
Enamadurru|893446|CITY_ENAMADURRU|52009994
Thandewala|962513|CITY_THANDEWALA|52010031
Ponnankuppam|945024|CITY_PONNANKUPPAM|52010036
Dubauli|1351449|CITY_DUBAULI|52010044
Dudhali|892416|CITY_DUDHALI|52028102
Lonand|726330|CITY_LONAND|52001320
Arkhapur|866863|CITY_ARKHAPUR|52010044
Kakraua|908706|CITY_KAKRAUA|52010044
Rajapeth|946962|CITY_RAJAPETH|52001320
Pura|1353680|CITY_PURA|52010044
Bedusupalli|874212|CITY_BEDUSUPALLI|52009994
Venkatesapuram|967089|CITY_VENKATESAPURAM|52010036
Ariyandivalasu|866793|CITY_ARIYANDIVALASU|52010036
Dhari|1336660|CITY_DHARI|52010002
Tareti|961458|CITY_TARETI|52010002
Khaspur|1355732|CITY_KHASPUR|52001309
Himayunpur|901840|CITY_HIMAYUNPUR|52010044
Nellaya|937259|CITY_NELLAYA|52010018
Devarapalem|889029|CITY_DEVARAPALEM|52009994
Edavanakad|738043|CITY_EDAVANAKAD|52010018
Kalegaon|1341729|CITY_KALEGAON|52001320
Awadhpur|867810|CITY_AWADHPUR|52010044
Bagain|868609|CITY_BAGAIN|52024787
Batasingaram|873853|CITY_BATASINGARAM|52033962
Chintalur|885413|CITY_CHINTALUR|52033962
Karadipatti|911438|CITY_KARADIPATTI|52010036
Lakhmi Khera|923004|CITY_LAKHMI_KHERA|52010044
Patul|942826|CITY_PATUL|52001309
Makhdumpur|1352926|CITY_MAKHDUMPUR|52010044
Arungunam|867034|CITY_ARUNGUNAM|52010036
Tighara|963019|CITY_TIGHARA|52010044
Anakkayam|865713|CITY_ANAKKAYAM|52010018
Radhanagari|946346|CITY_RADHANAGARI|52001320
Gollalapalem|897686|CITY_GOLLALAPALEM|52009994
Bhelian|877200|CITY_BHELIAN|52001309
Tahu|960429|CITY_TAHU|52024787
Mallaram|927685|CITY_MALLARAM|52033962
Tiruvambadi|963693|CITY_TIRUVAMBADI|52010018
Kamangarh|909798|CITY_KAMANGARH|52010044
Khejuria|1339934|CITY_KHEJURIA|52028057
Barhara|872615|CITY_BARHARA|52028057
Abburu|863108|CITY_ABBURU|52009994
Matiari|1355786|CITY_MATIARI|52001309
Mohana|931861|CITY_MOHANA|52001309
Atrari|867573|CITY_ATRARI|52010044
Bhaipur|1350726|CITY_BHAIPUR|52010044
Ghaghpur|896105|CITY_GHAGHPUR|52010044
Bharatgaon|876415|CITY_BHARATGAON|52001320
Darphal|887916|CITY_DARPHAL|52001320
Edavanna|893225|CITY_EDAVANNA|52010018
Madarpur|1352806|CITY_MADARPUR|52010044
Dahivadi|886808|CITY_DAHIVADI|52001320
Pimpalgaon|944002|CITY_PIMPALGAON|52001320
Kottala|919898|CITY_KOTTALA|52009994
Mehunwala|930864|CITY_MEHUNWALA|52028102
Ramanpur|947516|CITY_RAMANPUR|52010044
Ragolu|946490|CITY_RAGOLU|52009994
Kottappalli|919927|CITY_KOTTAPPALLI|52010018
Kukkalapalle|920481|CITY_KUKKALAPALLE|52009994
Perambra|740603|CITY_PERAMBRA|52010018
Papnamau|941165|CITY_PAPNAMAU|52010044
Sonapatti|958414|CITY_SONAPATTI|52001309
Khulna|917044|CITY_KHULNA|52001309
Udapur|1342434|CITY_UDAPUR|52001320
Dola|1354842|CITY_DOLA|52028102
Mustipalli|1349666|CITY_MUSTIPALLI|52033962
Mukundarayapuram|932907|CITY_MUKUNDARAYAPURAM|52010036
Gundalapeta|899087|CITY_GUNDALAPETA|52009994
Kodigehalli|918061|CITY_KODIGEHALLI|52010011
Mahmudpur Tigri|926285|CITY_MAHMUDPUR_TIGRI|52010044
Barauna|872323|CITY_BARAUNA|52010044
Machupalle|925159|CITY_MACHUPALLE|52009994
Gangulapalem|895062|CITY_GANGULAPALEM|52009994
Birati|879339|CITY_BIRATI|52001309
Somta|664980|CITY_SOMTA|52001320
Achalu|863210|CITY_ACHALU|52010011
Dared|887735|CITY_DARED|52010002
Viravada|967327|CITY_VIRAVADA|52009994
Chak Mahni|881779|CITY_CHAK_MAHNI|52010044
Haripuram|900781|CITY_HARIPURAM|52009994
Ahmedgarh|863861|CITY_AHMEDGARH|52010031
Sangrampur|1354000|CITY_SANGRAMPUR|52010044
Bommanal|880225|CITY_BOMMANAL|52010011
Gosan|898300|CITY_GOSAN|52024787
Kuhuboto|920395|CITY_KUHUBOTO|52024792
Bokadvira|880126|CITY_BOKADVIRA|52001320
Kabnur|907599|CITY_KABNUR|52001320
Dafi|886656|CITY_DAFI|52010044
Kanhalli|910685|CITY_KANHALLI|52010011
Pidaparru|943856|CITY_PIDAPARRU|52009994
Warud|726367|CITY_WARUD|52001320
Narsimlapalli|936426|CITY_NARSIMLAPALLI|52033962
Barnia|1355529|CITY_BARNIA|52001309
Pambankulam|940247|CITY_PAMBANKULAM|52010036
Madpur|925612|CITY_MADPUR|52001309
Mulavana|932962|CITY_MULAVANA|52010018
Akaram|864160|CITY_AKARAM|52033962
Mokila|932077|CITY_MOKILA|52033962
Chigurupadu|884813|CITY_CHIGURUPADU|52009994
Sirmatpur|957476|CITY_SIRMATPUR|52009998
Chagal|881450|CITY_CHAGAL|52033962
Bagchi|868670|CITY_BAGCHI|52001309
Bhagatpur|1337246|CITY_BHAGATPUR|52024787
Pakhal|939601|CITY_PAKHAL|52010008
Rayate|949119|CITY_RAYATE|52001320
Mayannur|930631|CITY_MAYANNUR|52010018
Barsat|1338517|CITY_BARSAT|52010008
Patuli|1355830|CITY_PATULI|52001309
Pachama|1345113|CITY_PACHAMA|52010027
Antamau|866277|CITY_ANTAMAU|52010044
Kakarlapadu|908574|CITY_KAKARLAPADU|52009994
Chunchura|726642|CITY_CHUNCHURA|52001309
Nallagonda|935380|CITY_NALLAGONDA|52033962
Rakkar|947302|CITY_RAKKAR|52024787
Domlur|726234|CITY_DOMLUR|52010011
Khampur|1336513|CITY_KHAMPUR|52009999
Ajjaram|864083|CITY_AJJARAM|52009994
Ramapur|1353768|CITY_RAMAPUR|52010044
Kosgi|726502|CITY_KOSGI|52033962
Palsaura|940161|CITY_PALSAURA|52024520
Takipur|1355916|CITY_TAKIPUR|52001309
Pipra|1334822|CITY_PIPRA|52009998
Amlataria|865433|CITY_AMLATARIA|52001309
Zahirabad|968099|CITY_ZAHIRABAD|52033962
Urakam|965700|CITY_URAKAM|52010018
West Mambalam|967756|CITY_WEST_MAMBALAM|52010036
Desaipalli|888874|CITY_DESAIPALLI|52033962
Ekrukha|893342|CITY_EKRUKHA|52001320
Vellamunda|966905|CITY_VELLAMUNDA|52010018
Purakkad|945782|CITY_PURAKKAD|52010018
Madhipura|925449|CITY_MADHIPURA|52009998
Captainganj|881359|CITY_CAPTAINGANJ|52010044
Mankur|929033|CITY_MANKUR|52001309
Elamkunnapuzha|740599|CITY_ELAMKUNNAPUZHA|52010018
Vallikunnu|966391|CITY_VALLIKUNNU|52010018
Madharam|925420|CITY_MADHARAM|52033962
Machapur|1349591|CITY_MACHAPUR|52033962
Chuli|886177|CITY_CHULI|52010035
Nagondapalli|934884|CITY_NAGONDAPALLI|52010036
Moinabad|932019|CITY_MOINABAD|52033962
Konasandra|918847|CITY_KONASANDRA|52010011
Dondapudi|892054|CITY_DONDAPUDI|52009994
Fatehpur Chaurasi|726595|CITY_FATEHPUR_CHAURASI|52010044
Torna|1337054|CITY_TORNA|52010002
Nuh|659361|CITY_NUH|52010008
Gunda|1336701|CITY_GUNDA|52010002
Tehna|961823|CITY_TEHNA|52010031
Konch|1352553|CITY_KONCH|52010044
Baroli|873031|CITY_BAROLI|52010027
Kalana|1336751|CITY_KALANA|52010002
Bhiti|877604|CITY_BHITI|52010044
Narsara|1348818|CITY_NARSARA|52010035
Kistapur|917808|CITY_KISTAPUR|52033962
Gettur|896071|CITY_GETTUR|52010036
Bijwasan|741532|CITY_BIJWASAN|52009999
Neemrana|726473|CITY_NEEMRANA|52010035
Pallikaranai|940079|CITY_PALLIKARANAI|52010036
Kirtipur|1355737|CITY_KIRTIPUR|52001309
Majharia|1334560|CITY_MAJHARIA|52009998
Sikandarpur|1354182|CITY_SIKANDARPUR|52010044
Ramachandrapur|947408|CITY_RAMACHANDRAPUR|52010030
Mamdapur|927935|CITY_MAMDAPUR|52001320
Manikpur|1353000|CITY_MANIKPUR|52010044
Nellikunnu|937267|CITY_NELLIKUNNU|52010018
Bhikhampur|1350834|CITY_BHIKHAMPUR|52010044
Tikri Khurd|1336525|CITY_TIKRI_KHURD|52009999
Tikar|1338363|CITY_TIKAR|52024787
Achangi|863220|CITY_ACHANGI|52010011
Rajpali|947159|CITY_RAJPALI|52010035
Auri|1350200|CITY_AURI|52010044
Burul|1355574|CITY_BURUL|52001309
Ramayampet|726512|CITY_RAMAYAMPET|52033962
Channenahalli|883012|CITY_CHANNENAHALLI|52010011
Jitwarpur|906884|CITY_JITWARPUR|52009998
Yadehalli|967804|CITY_YADEHALLI|52010011
Denduluru|737833|CITY_DENDULURU|52009994
Addepalli|863385|CITY_ADDEPALLI|52009994
Ikkarai Boluvampatti|902805|CITY_IKKARAI_BOLUVAMPATTI|52010036
Kodurupadu|918141|CITY_KODURUPADU|52009994
