,city_smaller_name,netacuity_id_x,CITY-CODE,short_name,REGION,check_code
4215,bag o bahar,601125,601125.0,as,as,True
4216,kampa,601132,601132.0,wb,wb,True
4217,asambia mota,601133,601133.0,gj,gj,True
4218,bagari,601138,601138.0,as,as,True
4219,asara,601147,601147.0,gj,gj,True
4220,kanachi,601148,601148.0,wb,wb,True
4221,bagetar,601153,601153.0,as,as,True
4222,kanaidighi,601161,601161.0,wb,wb,True
4223,ashram chakar,601163,601163.0,gj,gj,True
4224,baghdoba,601166,state change,as,wb,False
4225,asodar,601176,601176.0,gj,gj,True
4226,atkeshwar,601190,601190.0,gj,gj,True
4227,kandighi,601194,601194.0,wb,wb,True
4228,baghpani,601196,601196.0,as,as,True
4229,babarghat,601205,601205.0,gj,gj,True
4230,kankartala,601209,601209.0,wb,wb,True
4231,baglaghat,601212,601212.0,as,as,True
4232,bablia,601220,601220.0,gj,gj,True
4233,kankinara,601224,601224.0,wb,wb,True
4234,bagribari,601226,601226.0,as,as,True
4235,babrol,601236,601236.0,gj,gj,True
4236,kanserhat,601238,601238.0,wb,wb,True
4237,bahbari,601240,601240.0,as,as,True
4238,babsar,601252,601252.0,gj,gj,True
4239,kanutia,601253,601253.0,wb,wb,True
4240,bahgora deurigaon,601256,601256.0,as,as,True
4241,kanya nagar,601267,601267.0,wb,wb,True
4242,badalpar,601268,601268.0,gj,gj,True
4243,bahmola,601271,601271.0,as,as,True
4244,badarpura,601281,601281.0,gj,gj,True
4245,kapgari,601282,601282.0,wb,wb,True
4246,baihata,601286,601286.0,as,as,True
4247,badol,601295,601295.0,gj,gj,True
4248,kapista,601298,601298.0,wb,wb,True
4249,baihata chariali,601305,601305.0,as,as,True
4250,bahediya,601307,601307.0,gj,gj,True
4251,karanji,601312,601312.0,wb,wb,True
4252,bakkhar,601320,601320.0,gj,gj,True
4253,bajanapathar,601323,601323.0,as,as,True
4254,karkaria,601325,601325.0,wb,wb,True
4255,bakrol,601336,601336.0,gj,gj,True
4256,bajiagaon,601338,601338.0,as,as,True
4257,karnamadhabpur,601339,601339.0,wb,wb,True
4258,balachod moti,601350,601350.0,gj,gj,True
4259,kartickkhali,601352,601352.0,wb,wb,True
4260,bakalighat,601355,,as,,False
4261,baladia,601364,601364.0,gj,gj,True
4262,kasaria,601367,601367.0,wb,wb,True
4263,bakalipara,601370,601370.0,as,as,True
4264,baleta,601380,601380.0,gj,gj,True
4265,kasba,601382,601382.0,wb,wb,True
4266,bakhor bengena,601384,601384.0,as,as,True
4267,balisana,601396,601396.0,gj,gj,True
4268,bakori doloni,601397,601397.0,as,as,True
4269,kasbagola,601400,601400.0,wb,wb,True
4270,balodhan,601410,601410.0,gj,gj,True
4271,bakrapatta,601412,601412.0,as,as,True
4272,kasimnagar,601415,601415.0,wb,wb,True
4273,balodhar,601425,601425.0,gj,gj,True
4274,balabari,601426,601426.0,as,as,True
4275,katigram,601432,601432.0,wb,wb,True
4276,balpur,601440,601440.0,gj,gj,True
4277,balacherra t e,601442,,as,,False
4278,katka debichak,601448,601448.0,wb,wb,True
4279,balundra,601458,601458.0,gj,gj,True
4280,baladhan t e,601460,,as,,False
4281,katranka,601461,601461.0,wb,wb,True
4282,baladoba,601472,601472.0,as,as,True
4283,bambhadai,601475,601475.0,gj,gj,True
4284,kautala,601478,601478.0,wb,wb,True
4285,baliaghat,601489,601489.0,as,as,True
4286,bandiya,601491,601491.0,gj,gj,True
4287,kelabagan,601495,601495.0,wb,wb,True
4288,baniyari,601506,601506.0,gj,gj,True
4289,balichang,601507,601507.0,as,as,True
4290,kendragoria,601513,601513.0,wb,wb,True
4291,balichapori,601521,601521.0,as,as,True
4292,banthiwada,601526,601526.0,gj,gj,True
4293,keshabpur,601531,601531.0,wb,wb,True
4294,baligaon,601537,601537.0,as,as,True
4295,bapotia,601540,601540.0,gj,gj,True
4296,balijan barua,601548,601548.0,as,as,True
4297,khalisabhanga,601549,601549.0,wb,wb,True
4298,bara mota,601557,601557.0,gj,gj,True
4299,balijuri,601563,601563.0,as,as,True
4300,khanchi,601569,601569.0,wb,wb,True
4301,baraya,601570,601570.0,gj,gj,True
4302,balipathar,601579,601579.0,as,as,True
4303,barkhandhia,601585,601585.0,gj,gj,True
4304,khandagram,601586,601586.0,wb,wb,True
4305,bavalchudi,601596,601596.0,gj,gj,True
4306,balipukhuri joradia,601598,601598.0,as,as,True
4307,khanjanchak,601600,601600.0,wb,wb,True
4308,balipukhuri tiniali,601614,601614.0,as,as,True
4309,bayal dhankhrol,601615,601615.0,gj,gj,True
4310,bedhiya,601627,601627.0,gj,gj,True
4311,bam rajabari,601629,601629.0,as,as,True
4312,kharagpur technology,601638,601638.0,wb,wb,True
4313,benap,601643,601643.0,gj,gj,True
4314,bamundi,601646,601646.0,as,as,True
4315,kharba,601654,601654.0,wb,wb,True
4316,bhadai moti,601659,601659.0,gj,gj,True
4317,bamuni,601665,601665.0,as,as,True
4318,kharija kakribari,601673,601673.0,wb,wb,True
4319,bhadarwa,601675,601675.0,gj,gj,True
4320,bamunigaon,601686,601686.0,as,as,True
4321,kharkusma,601689,601689.0,wb,wb,True
4322,bhadli-kotha,601692,601692.0,gj,gj,True
4323,bamunimaidan,601700,601700.0,as,as,True
4324,kharun,601702,601702.0,wb,wb,True
4325,bhadra,601710,601710.0,gj,gj,True
4326,bamunpukhuri,601716,601716.0,as,as,True
4327,khemasuli,601717,601717.0,wb,wb,True
4328,bhadrewadi,601727,601727.0,gj,gj,True
4329,khemedda,601730,601730.0,wb,wb,True
4330,bandarkhal,601733,601733.0,as,as,True
4331,bhadroli khurd,601739,601739.0,gj,gj,True
4332,kholapota,601743,601743.0,wb,wb,True
4333,bangalipara,601748,601748.0,as,as,True
4334,bhakhari,601755,601755.0,gj,gj,True
4335,khoyrasole,601761,601761.0,wb,wb,True
4336,bapubheti,601764,601764.0,as,as,True
4337,bhakharmoti,601770,601770.0,gj,gj,True
4338,khurutia,601777,601777.0,wb,wb,True
4339,baralabari,601782,601782.0,as,as,True
4340,bhalgam,601786,601786.0,gj,gj,True
4341,kismatbajkul,601794,601794.0,wb,wb,True
4342,baralimari,601797,601797.0,as,as,True
4343,bhalot,601801,601801.0,gj,gj,True
4344,kodalia,601810,601810.0,wb,wb,True
4345,barampur,601813,601813.0,as,as,True
4346,bhamaria,601816,601816.0,gj,gj,True
4347,korachandigarh,601827,601827.0,wb,wb,True
4348,barangani,601830,601830.0,as,as,True
4349,bhandoi,601832,601832.0,gj,gj,True
4350,kotasur,601842,601842.0,wb,wb,True
4351,barangatoli,601848,601848.0,as,as,True
4352,bhanjana,601849,601849.0,gj,gj,True
4353,kotwali,601860,601860.0,wb,wb,True
4354,bharasar,601863,601863.0,gj,gj,True
4355,barapatia,601864,601864.0,as,as,True
4356,krishivisyavidyalaya,601873,601873.0,wb,wb,True
4357,barbagan,601877,601877.0,as,as,True
4358,bhatera,601880,601880.0,gj,gj,True
4359,ktpp t.s,601889,601889.0,wb,wb,True
4360,bhatwada,601891,601891.0,gj,gj,True
4361,barbaka,601896,601896.0,as,as,True
4362,kuchuighata,601907,601907.0,wb,wb,True
4363,barbali,601909,601909.0,as,as,True
4364,bhesana,601912,601912.0,gj,gj,True
4365,kulbari,601921,601921.0,wb,wb,True
4366,barbaruakhat,601923,601923.0,as,as,True
4367,bhimasar,601927,601927.0,gj,gj,True
4368,kuliara,601936,601936.0,wb,wb,True
4369,barchila,601941,601941.0,as,as,True
4370,bhimpor,601943,601943.0,gj,gj,True
4371,kumarpur,601952,601952.0,wb,wb,True
4372,bardekpar,601953,601953.0,as,as,True
4373,bhirandiara,601957,601957.0,gj,gj,True
4374,kundira,601970,601970.0,wb,wb,True
4375,bhorara,601975,601975.0,gj,gj,True
4376,kuniara,601985,601985.0,wb,wb,True
4377,barghat,601986,601986.0,as,as,True
4378,bhuj b s f camp,601991,601991.0,gj,gj,True
4379,kurmitha,602000,602000.0,wb,wb,True
4380,barhawar,602002,602002.0,as,as,True
4381,bhutiya,602010,602010.0,gj,gj,True
4382,kurumgram,602017,602017.0,wb,wb,True
4383,barigaon no.2,602018,602018.0,as,as,True
4384,bidada,602028,602028.0,gj,gj,True
4385,kusmore,602031,602031.0,wb,wb,True
4386,barigoan,602032,602032.0,as,as,True
4387,bolundra,602041,602041.0,gj,gj,True
4388,kusumba,602046,148782.0,mh,mh,False
4389,barkona,602051,602051.0,as,as,True
4390,bordi,602055,602055.0,gj,gj,True
4391,kusumi,602060,602060.0,wb,wb,True
4392,barkuloi,602066,602066.0,as,as,True
4393,boria,602071,602071.0,gj,gj,True
4394,labpur,602079,602079.0,wb,wb,True
4395,barlongpher,602081,,as,,False
4396,bukoli,602087,602087.0,gj,gj,True
4397,laghosa,602092,602092.0,wb,wb,True
4398,baroitoli,602097,602097.0,as,as,True
4399,chitroda,602105,602105.0,gj,gj,True
4400,lalgarh,602108,602108.0,wb,wb,True
4401,baromuni,602111,602111.0,as,as,True
4402,lalpur,602123,602123.0,wb,wb,True
4403,chundi,602126,602126.0,gj,gj,True
4404,barpalaha,602128,602128.0,as,as,True
4405,lamahatta,602138,602138.0,wb,wb,True
4406,dabhela,602140,602140.0,gj,gj,True
4407,barpatra te,602145,,as,,False
4408,laskar pur,602152,602152.0,wb,wb,True
4409,dadhalia,602154,602154.0,gj,gj,True
4410,barthal t e,602163,602163.0,as,as,True
4411,lauberia,602168,602168.0,wb,wb,True
4412,dalpur,602170,602170.0,gj,gj,True
4413,barua ali,602177,602177.0,as,as,True
4414,madhaipur,602182,602182.0,wb,wb,True
4415,damavas,602184,602184.0,gj,gj,True
4416,baruapathar,602193,602193.0,as,as,True
4417,mahakal dara,602200,602200.0,wb,wb,True
4418,darshadi,602205,602205.0,gj,gj,True
4419,baruatigaon,602210,602210.0,as,as,True
4420,mahammadpur,602214,602214.0,wb,wb,True
4421,davli,602222,602222.0,gj,gj,True
4422,bashbera,602226,602226.0,as,as,True
4423,mahananda bridge,602232,602232.0,wb,wb,True
4424,dedhrota,602234,602234.0,gj,gj,True
4425,basistha,602243,602243.0,as,as,True
4426,devnimori,602246,602246.0,gj,gj,True
4427,mahatapur,602252,602252.0,wb,wb,True
4428,batabari,602259,602259.0,as,as,True
4429,dhanol,602261,602261.0,gj,gj,True
4430,mahisadal,602268,602268.0,wb,wb,True
4431,batamari tiniali,602274,602274.0,as,as,True
4432,dhareshi,602282,602282.0,gj,gj,True
4433,majkhanda,602287,602287.0,wb,wb,True
4434,batashipur,602290,602290.0,as,as,True
4435,dhundhar,602299,602299.0,gj,gj,True
4436,makrampur,602305,602305.0,wb,wb,True
4437,batertal,602306,602306.0,as,as,True
4438,dumara,602314,602314.0,gj,gj,True
4439,malincha,602320,602320.0,wb,wb,True
4440,batiamari,602324,602324.0,as,as,True
4441,fotdi,602331,602331.0,gj,gj,True
4442,mallarpur,602336,602336.0,wb,wb,True
4443,bauskata,602339,602339.0,as,as,True
4444,gadha,602345,602345.0,gj,gj,True
4445,behali,602354,602354.0,as,as,True
4446,mallickpur,602357,602357.0,wb,wb,True
4447,gadpadar,602361,602361.0,gj,gj,True
4448,behara bazar,602369,,as,,False
4449,manabari,602370,602370.0,wb,wb,True
4450,gundiyali,602378,602378.0,gj,gj,True
4451,bekirpar,602387,602387.0,as,as,True
4452,manglamaro,602388,602388.0,wb,wb,True
4453,guneli,602397,602397.0,gj,gj,True
4454,manikpara,602401,602401.0,wb,wb,True
4455,beltola,602403,602403.0,as,as,True
4456,haveli,602412,602412.0,gj,gj,True
4457,mansadwip,602418,602418.0,wb,wb,True
4458,bengbari,602422,602422.0,as,as,True
4459,jumsar,602426,602426.0,gj,gj,True
4460,mathchandipur,602434,602434.0,wb,wb,True
4461,kadia mota,602441,602441.0,gj,gj,True
4462,bengenaati,602442,602442.0,as,as,True
4463,matigara,602451,602451.0,wb,wb,True
4464,kadmal,602456,602456.0,gj,gj,True
4465,besseria,602457,602457.0,as,as,True
4466,matkatpur,602467,602467.0,wb,wb,True
4467,kandla free trade zone,602470,602470.0,gj,gj,True
4468,bhadhara,602471,602471.0,as,as,True
4469,mayureswar,602484,602484.0,wb,wb,True
4470,kandla harbour,602486,602486.0,gj,gj,True
4471,bhaga bazar,602488,602488.0,as,as,True
4472,bhagawatipara,602500,602500.0,as,as,True
4473,kanjara,602501,602501.0,gj,gj,True
4474,michealnagar,602502,602502.0,wb,wb,True
4475,milki,602516,602516.0,wb,wb,True
4476,bhairabkunda,602517,602517.0,as,as,True
4477,koday,602519,602519.0,gj,gj,True
4478,mirikpur,602531,602531.0,wb,wb,True
4479,kumbhasan,602533,602533.0,gj,gj,True
4480,bhalukaguri,602534,602534.0,as,as,True
4481,mitrapur,602546,602546.0,wb,wb,True
4482,mahadevgram,602548,602548.0,gj,gj,True
4483,bhalukghata,602553,602553.0,as,as,True
4484,mohar,602561,602561.0,wb,wb,True
4485,nakhatrana,602563,602563.0,gj,gj,True
4486,bhalukmari,602571,602571.0,as,as,True
4487,mohula,602577,602577.0,wb,wb,True
4488,bharakhai,602580,602580.0,as,as,True
4489,sardar krishinagar,602584,602584.0,gj,gj,True
4490,mohurapur,602593,602593.0,wb,wb,True
4491,bharalumukh,602597,602597.0,as,as,True
4492,shyamji krishna varma nagar,602598,602598.0,gj,gj,True
4493,mongalganj,602610,602610.0,wb,wb,True
4494,bhergaon kochgaon,602615,602615.0,as,as,True
4495,udaynagar,602618,602618.0,gj,gj,True
4496,monoharpur,602627,602627.0,wb,wb,True
4497,bhogpur chariali,602629,602629.0,as,as,True
4498,ajauli,602636,602636.0,hp,hp,True
4499,moupal,602644,602644.0,wb,wb,True
4500,bhomoraguri,602646,602646.0,as,as,True
4501,akhara bazar,602652,602652.0,hp,hp,True
4502,mungpoo,602661,602661.0,wb,wb,True
4503,bhuban valley,602664,602664.0,as,as,True
4504,ambehra dhiraj,602667,602667.0,hp,hp,True
4505,munsong,602678,602678.0,wb,wb,True
4506,bhubandhar t e,602679,602679.0,as,as,True
4507,amboa,602681,602681.0,hp,hp,True
4508,muradpur,602693,595571.0,br,br,False
4509,ambota,602694,602694.0,hp,hp,True
4510,bhurbandha,602695,602695.0,as,as,True
4511,andheri,602709,602709.0,hp,hp,True
4512,bhuyankhat,602711,602711.0,as,as,True
4513,muri ganga,602712,602712.0,wb,wb,True
4514,andora,602723,602723.0,hp,hp,True
4515,bidyapara,602726,602726.0,as,as,True
4516,muruli dangal,602728,602728.0,wb,wb,True
4517,archandi,602738,602738.0,hp,hp,True
4518,bihapara,602741,602741.0,as,as,True
4519,naba anantapur,602742,602742.0,wb,wb,True
4520,arn behal,602755,602755.0,hp,hp,True
4521,biharigaon,602757,602757.0,as,as,True
4522,nabanagar,602760,602760.0,wb,wb,True
4523,asrang,602770,602770.0,hp,hp,True
4524,bihubar,602774,602774.0,as,as,True
4525,nabasan,602781,602781.0,wb,wb,True
4526,babeli,602785,602785.0,hp,hp,True
4527,binnakandi,602792,602792.0,as,as,True
4528,nabatajpur,602797,602797.0,wb,wb,True
4529,bachoot,602799,602799.0,hp,hp,True
4530,binovanagar,602806,,as,,False
4531,badehar,602814,602814.0,hp,hp,True
4532,nachansaha,602815,602815.0,wb,wb,True
4533,bishrampur,602826,602826.0,as,as,True
4534,badhera,602829,602829.0,hp,hp,True
4535,nagari,602832,148188.0,ap,ap,False
4536,biswanathghat,602838,602838.0,as,as,True
4537,badoh,602847,602847.0,hp,hp,True
4538,nahina,602848,602848.0,wb,wb,True
4539,bogijan,602860,602860.0,as,as,True
4540,naikuri,602864,602864.0,wb,wb,True
4541,badoli,602865,602865.0,hp,hp,True
4542,bokajan,602874,602874.0,as,as,True
4543,badsala,602879,602879.0,hp,hp,True
4544,namaldiha,602880,602880.0,wb,wb,True
4545,bongaligaon,602888,602888.0,as,as,True
4546,bagpashog,602895,602895.0,hp,hp,True
4547,nandakumar,602896,602896.0,wb,wb,True
4548,bahang,602898,602898.0,hp,hp,True
4549,bongra,602908,602908.0,as,as,True
4550,narasinghapur,602912,602912.0,wb,wb,True
4551,bajahara,602915,602915.0,hp,hp,True
4552,bordeurigaon,602918,602918.0,as,as,True
4553,narayandari,602928,602928.0,wb,wb,True
4554,bajaura,602931,602931.0,hp,hp,True
4555,borduar,602933,,as,,False
4556,narghat l.s,602945,602945.0,wb,wb,True
4557,bakras,602947,602947.0,hp,hp,True
4558,borjhar bazar,602949,602949.0,as,as,True
4559,nayabasat,602959,602959.0,wb,wb,True
4560,baliwal,602963,602963.0,hp,hp,True
4561,borjharani,602964,602964.0,as,as,True
4562,nayagram,602977,602977.0,wb,wb,True
4563,banaur,602978,602978.0,hp,hp,True
4564,borjuli,602980,602980.0,as,as,True
4565,bandrole,602992,602992.0,hp,hp,True
4566,new lands,602993,602993.0,wb,wb,True
4567,borthal,602996,602996.0,as,as,True
4568,new rangia,603008,603008.0,wb,wb,True
4569,bangana,603011,603011.0,hp,hp,True
4570,burigong,603014,603014.0,as,as,True
4571,baragaon,603026,603026.0,hp,hp,True
4572,new town,603027,603027.0,wb,wb,True
4573,chaboti,603029,603029.0,as,as,True
4574,chakrabasti,603042,603042.0,as,as,True
4575,barang,603045,603045.0,hp,hp,True
4576,newbarackpur,603048,603048.0,wb,wb,True
4577,chamatapathar,603058,603058.0,as,as,True
4578,barshaini,603059,603059.0,hp,hp,True
4579,nimdaspur,603065,603065.0,wb,wb,True
4580,basdehra,603074,603074.0,hp,hp,True
4581,champabati bazar,603075,603075.0,as,as,True
4582,ningha,603076,603076.0,wb,wb,True
4583,batseri,603089,603089.0,hp,hp,True
4584,nirisha,603091,603091.0,wb,wb,True
4585,chandrapur mills,603095,603095.0,as,as,True
4586,nischintapur,603110,603110.0,wb,wb,True
4587,changmaji,603111,603111.0,as,as,True
4588,beoni,603119,603119.0,hp,hp,True
4589,chapanalla,603127,603127.0,as,as,True
4590,nonakuribazar,603130,603130.0,wb,wb,True
4591,bhaba,603135,603135.0,hp,hp,True
4592,chapar,603141,603141.0,as,as,True
4593,north biswanathpur,603147,603147.0,wb,wb,True
4594,bhaba nagar,603149,,hp,,False
4595,chekarcham,603155,603155.0,as,as,True
4596,paikar,603163,603163.0,wb,wb,True
4597,bhadsali,603164,603164.0,hp,hp,True
4598,chhoto dudpatil,603168,603168.0,as,as,True
4599,paikuni,603179,603179.0,wb,wb,True
4600,bhadwar,603182,603182.0,hp,hp,True
4601,chincuri t e,603183,603183.0,as,as,True
4602,pairachali,603195,603195.0,wb,wb,True
4603,bhalyani,603199,603199.0,hp,hp,True
4604,chirukandi,603200,603200.0,as,as,True
4605,pakhuria,603213,603213.0,wb,wb,True
4606,bhanjal,603216,603216.0,hp,hp,True
4607,chitalmari,603220,603220.0,as,as,True
4608,palita,603229,603229.0,wb,wb,True
4609,bharog baneri,603234,603234.0,hp,hp,True
4610,chittaranjan avenue,603235,,as,,False
4611,palpara,603245,603245.0,wb,wb,True
4612,christiankempai,603248,,as,,False
4613,palsa,603260,603260.0,wb,wb,True
4614,clever house,603261,603261.0,as,as,True
4615,bhera,603271,603271.0,hp,hp,True
4616,panabasti,603273,603273.0,wb,wb,True
4617,dakhin sangchaki,603279,603279.0,as,as,True
4618,bhindla,603285,603285.0,hp,hp,True
4619,panchahar,603290,603290.0,wb,wb,True
4620,darkuchi,603294,603294.0,as,as,True
4621,budhan,603303,603303.0,hp,hp,True
4622,paniparul,603306,603306.0,wb,wb,True
4623,datialbori,603310,603310.0,as,as,True
4624,panrui,603318,603318.0,wb,wb,True
4625,chagaon,603323,603323.0,hp,hp,True
4626,dautohaza,603329,603329.0,as,as,True
4627,paschimnarayanpur,603331,603331.0,wb,wb,True
4628,chaksarai,603340,603340.0,hp,hp,True
4629,debgotanagar,603345,603345.0,as,as,True
4630,patashpur,603346,603346.0,wb,wb,True
4631,chango,603357,603357.0,hp,hp,True
4632,deithor,603364,603364.0,as,as,True
4633,patharchapuri,603365,603365.0,wb,wb,True
4634,chimrat,603374,603374.0,hp,hp,True
4635,dekargaon,603375,603375.0,as,as,True
4636,paushi,603382,603382.0,wb,wb,True
4637,demow,603390,603390.0,as,as,True
4638,chowai,603393,,hp,,False
4639,paya-medinipur,603399,603399.0,wb,wb,True
4640,chulhari,603407,603407.0,hp,hp,True
4641,deorihabi chakalia,603409,603409.0,as,as,True
4642,payer,603411,603411.0,wb,wb,True
4643,churru,603422,603422.0,hp,hp,True
4644,dezabra,603423,,as,,False
4645,pokhriabong,603425,603425.0,wb,wb,True
4646,dalash,603437,603437.0,hp,hp,True
4647,dhanehari,603440,603440.0,as,as,True
4648,prafulla kanan,603441,603441.0,wb,wb,True
4649,demul,603453,603453.0,hp,hp,True
4650,dhanuagaon,603456,,as,,False
4651,prithiba,603457,603457.0,wb,wb,True
4652,dhengargaon,603470,,as,,False
4653,deoli,603472,603472.0,hp,hp,True
4654,pubarun,603473,603473.0,wb,wb,True
4655,dhopguri,603485,603485.0,as,as,True
4656,deori,603487,603487.0,hp,hp,True
4657,pukhuria,603489,603489.0,wb,wb,True
4658,dhubri,603501,603501.0,as,as,True
4659,dhanker,603502,603502.0,hp,hp,True
4660,pulbazar,603505,603505.0,wb,wb,True
4661,digaru,603516,603516.0,as,as,True
4662,durah,603518,,hp,,False
4663,puranagram,603520,603520.0,wb,wb,True
4664,dilkhush t e,603529,,as,,False
4665,garsa,603532,,hp,,False
4666,dimakuchi,603548,603548.0,as,as,True
4667,gemour,603549,603549.0,hp,hp,True
4668,purbakadipur,603551,603551.0,wb,wb,True
4669,diphalu satra,603563,,as,,False
4670,ghatu,603565,603565.0,hp,hp,True
4671,purbasiur,603568,603568.0,wb,wb,True
4672,giabong,603580,603580.0,hp,hp,True
4673,dumurghat,603582,,as,,False
4674,purundarpur,603583,603583.0,wb,wb,True
4675,girinagar,603592,603592.0,hp,hp,True
4676,falimari pt-i,603598,603598.0,as,as,True
4677,putputia,603603,603603.0,wb,wb,True
4678,gondhla,603610,603610.0,hp,hp,True
4679,galandi,603613,603613.0,as,as,True
4680,raichak,603617,603617.0,wb,wb,True
4681,guglehar,603624,603624.0,hp,hp,True
4682,gameripal,603630,603630.0,as,as,True
4683,railpar,603635,603635.0,wb,wb,True
4684,gulling,603643,603643.0,hp,hp,True
4685,gangapur,603646,603646.0,as,as,True
4686,rajarampur,603654,603654.0,wb,wb,True
4687,hango,603657,603657.0,hp,hp,True
4688,garchuk,603662,603662.0,as,as,True
4689,rajarhat gopalpur,603674,603674.0,wb,wb,True
4690,gopinathnagar,603675,,as,,False
4691,ispur,603689,603689.0,hp,hp,True
4692,rajnagar,603691,588959.0,tr,tr,False
4693,jagatsukh,603707,603707.0,hp,hp,True
4694,hahimbazar,603708,603708.0,as,as,True
4695,jahalman,603721,603721.0,hp,hp,True
4696,rampur,603722,63827.0,up,up,False
4697,hajang,603723,,as,,False
4698,jobrang,603738,603738.0,hp,hp,True
4699,haleswar,603740,603740.0,as,as,True
4700,rampurhat,603741,603741.0,wb,wb,True
4701,kalpa,603753,603753.0,hp,hp,True
4702,hamren,603759,603759.0,as,as,True
4703,ramtarak hat,603763,603763.0,wb,wb,True
4704,karcham,603770,603770.0,hp,hp,True
4705,harinagar,603773,603773.0,as,as,True
4706,rangbull,603776,603776.0,wb,wb,True
4707,kharihar,603785,603785.0,hp,hp,True
4708,hatigaon chariali,603789,603789.0,as,as,True
4709,ranidanga,603793,603793.0,wb,wb,True
4710,kuneran,603800,603800.0,hp,hp,True
4711,hayairbond,603805,,as,,False
4712,ranigram,603808,603808.0,wb,wb,True
4713,kuthar beet,603815,603815.0,hp,hp,True
4714,hazirhat,603822,603822.0,as,as,True
4715,ranipathar,603825,603825.0,wb,wb,True
4716,kuthera jaswalan,603828,603828.0,hp,hp,True
4717,hengrabari,603837,603837.0,as,as,True
4718,raturi,603841,603841.0,wb,wb,True
4719,kw bhood,603845,603845.0,hp,hp,True
4720,i i t,603851,,as,,False
4721,rautara,603857,603857.0,wb,wb,True
4722,larji,603864,603864.0,hp,hp,True
4723,indrapur,603871,603871.0,as,as,True
4724,reang,603873,603873.0,wb,wb,True
4725,mubarikpur,603881,603881.0,hp,hp,True
4726,jalalpur,603885,603885.0,as,as,True
4727,reserve bank nm ltd,603892,603892.0,wb,wb,True
4728,naggar,603898,603898.0,hp,hp,True
4729,jirighat,603903,603903.0,as,as,True
4730,rudranagar,603905,603905.0,wb,wb,True
4731,nichar,603912,603912.0,hp,hp,True
4732,jogijan bazar,603918,603918.0,as,as,True
4733,ruppur,603922,603922.0,wb,wb,True
4734,rajban,603928,603928.0,hp,hp,True
4735,kagajnagar,603934,603934.0,as,as,True
4736,sagarbhanga,603938,603938.0,wb,wb,True
4737,rarang,603941,603941.0,hp,hp,True
4738,kahilipara,603953,603953.0,as,as,True
4739,sahabad,603955,603955.0,wb,wb,True
4740,talmehra,603957,603957.0,hp,hp,True
4741,kalachandpur,603969,603969.0,as,as,True
4742,ajrana kalan,603970,603970.0,hr,hr,True
4743,sailihat,603971,603971.0,wb,wb,True
4744,ajrawar,603986,603986.0,hr,hr,True
4745,kaloogaon,603988,603988.0,as,as,True
4746,sajina,603994,603994.0,wb,wb,True
4747,kamakhya,604000,604000.0,as,as,True
4748,babain,604002,604002.0,hr,hr,True
4749,sanakpur,604012,604012.0,wb,wb,True
4750,kanakpur,604016,604016.0,as,as,True
4751,bagthala,604017,604017.0,hr,hr,True
4752,sanatorium digri,604029,604029.0,wb,wb,True
4753,bargat,604031,604031.0,hr,hr,True
4754,karsontala,604034,604034.0,as,as,True
4755,sansat,604043,604043.0,wb,wb,True
4756,barna,604047,604047.0,hr,hr,True
4757,katri chapori,604051,604051.0,as,as,True
4758,santosh pur,604061,604061.0,wb,wb,True
4759,basolan,604065,604065.0,hr,hr,True
4760,khalihamari,604067,604067.0,as,as,True
4761,sarada,604077,604077.0,wb,wb,True
4762,batheri,604082,604082.0,hr,hr,True
4763,khanapara,604083,604083.0,as,as,True
4764,sarberia,604092,604092.0,wb,wb,True
4765,kharguli,604097,604097.0,as,as,True
4766,bhagwanpur,604100,604100.0,hr,hr,True
4767,sarenda,604107,604107.0,wb,wb,True
4768,bhor saida,604114,604114.0,hr,hr,True
4769,kumbhir,604115,604115.0,as,as,True
4770,saripur,604120,604120.0,wb,wb,True
4771,bhusthala,604129,604129.0,hr,hr,True
4772,kumbhirgram airport,604132,,as,,False
4773,sarkarpool,604134,604134.0,wb,wb,True
4774,c.r.p.f. pinjore,604146,604146.0,hr,hr,True
4775,satmile,604148,604148.0,wb,wb,True
4776,kuworitul,604150,604150.0,as,as,True
4777,central board of school education sector-5,604163,604163.0,hr,hr,True
4778,sattore,604165,604165.0,wb,wb,True
4779,lachitnagar,604167,604167.0,as,as,True
4780,chaduni jattan,604179,604179.0,hr,hr,True
4781,sauri,604181,604181.0,wb,wb,True
4782,lakhipur,604185,604185.0,as,as,True
4783,chammu kalan,604195,604195.0,hr,hr,True
4784,sevayatan,604196,604196.0,wb,wb,True
4785,lakowah,604201,604201.0,as,as,True
4786,chandi mandir,604210,604210.0,hr,hr,True
4787,shibrampur,604214,604214.0,wb,wb,True
4788,lakwah r.s.,604216,604216.0,as,as,True
4789,chandi mandir cantt,604223,604223.0,hr,hr,True
4790,lokra,604231,604231.0,as,as,True
4791,shipur,604233,604233.0,wb,wb,True
4792,chiken,604237,604237.0,hr,hr,True
4793,marwaripatty,604247,604247.0,as,as,True
4794,shyampur,604250,604250.0,wb,wb,True
4795,dabkheri,604252,604252.0,hr,hr,True
4796,mechakapukhuri,604263,604263.0,as,as,True
4797,sikarpur,604267,604267.0,wb,wb,True
4798,devi nagar,604269,604269.0,hr,hr,True
4799,mijikajan,604279,604279.0,as,as,True
4800,simulia,604284,604284.0,wb,wb,True
4801,dhurala,604287,604287.0,hr,hr,True
