,city,REGION,CITY-NAME,CITY-CODE
733,raghunathpur,mh,raghunathpur,1342211
734,raghunathpur,mp,raghunathpur,1345341
735,raghunathpur,od,raghunathpur,738095
736,raghunathpur,ts,raghunathpur,1349733
737,raghunathpur,up,raghunathpur,1353701
738,raghunathpur,wb,raghunathpur,659917
739,narayanpur,as,narayanpur,741860
740,narayanpur,br,narayanpur,1334678
741,narayanpur,cg,narayanpur,726131
742,narayanpur,gj,narayanpur,1336899
743,narayanpur,jh,narayanpur,1340083
744,narayanpur,ka,narayanpur,1341025
745,narayanpur,mh,narayanpur,1342101
746,narayanpur,mp,narayanpur,1345035
747,narayanpur,od,narayanpur,1346384
748,narayanpur,rj,narayanpur,1348808
749,narayanpur,ts,narayanpur,1349690
750,narayanpur,uk,narayanpur,1355218
751,narayanpur,up,narayanpur,1353292
752,narayanpur,wb,narayanpur,1355801
753,bahadurpalli,ts,bahadurpalli,869081
754,tirumala,ap,tirumala,148230
755,danavaipeta,ap,danavaipeta,595430
756,anandbagh,ts,anandbagh,593864
757,bagalkot,ka,bagalkot,148562
758,sohana,hr,sohana,1339354
759,sohana,pb,sohana,1347383
760,sohana,up,sohana,958080
761,ranhola,dl,ranhola,948254
762,jhansi,cg,jhansi,1335721
763,jhansi,mp,jhansi,1344025
764,jhansi,up,jhansi,63835
765,manikonda,ap,manikonda,928819
766,manikonda,ts,manikonda,1349634
767,adraspalli,ts,adraspalli,594145
768,ojhar,mh,ojhar,148805
769,ojhar,mp,ojhar,1345109
770,vavdi,gj,vavdi,966721
771,hanumangarh,cg,hanumangarh,1335660
772,hanumangarh,mp,hanumangarh,1343820
773,hanumangarh,rj,hanumangarh,266012
774,mangasamudram,ap,mangasamudram,928573
775,virudhunagar,tn,virudhunagar,48778
776,saroli,cg,saroli,1336353
777,saroli,gj,saroli,1336999
778,saroli,hp,saroli,1338250
779,saroli,rj,saroli,1349098
780,saroli,uk,saroli,953657
781,gajuwaka,ap,gajuwaka,726047
782,madanpur,as,madanpur,1333458
783,madanpur,br,madanpur,1334530
784,madanpur,cg,madanpur,1336009
785,madanpur,hp,madanpur,1337895
786,madanpur,hr,madanpur,604745
787,madanpur,jh,madanpur,1340005
788,madanpur,mp,madanpur,1344691
789,madanpur,od,madanpur,1346333
790,madanpur,pb,madanpur,1347069
791,madanpur,uk,madanpur,1355120
792,madanpur,up,madanpur,1352800
793,madanpur,wb,madanpur,256333
794,burnpur,up,burnpur,1350993
795,burnpur,wb,burnpur,63869
796,dohla,pb,dohla,891857
797,katlaur,pb,katlaur,913333
798,chaudhari ka purwa,up,chaudhari ka purwa,883531
799,balarampur,od,balarampur,1346024
800,balarampur,wb,balarampur,870118
801,vellanur,tn,vellanur,966914
802,muzaffarnagar,up,muzaffarnagar,63810
803,vasant kunj,dl,vasant kunj,726141
804,parbhani,mh,parbhani,63911
805,bokaro steel city,jh,bokaro steel city,62751
806,rampura,br,rampura,1334875
807,rampura,cg,rampura,1336272
808,rampura,dl,rampura,1336520
809,rampura,gj,rampura,1336953
810,rampura,hr,rampura,1339230
811,rampura,ka,rampura,1341052
812,rampura,mh,rampura,1342238
813,rampura,mp,rampura,1345394
814,rampura,pb,rampura,149020
815,rampura,rj,rampura,1348985
816,rampura,uk,rampura,1355319
817,rampura,up,rampura,1353791
818,zira,pb,zira,726449
819,cuddalore,tn,cuddalore,63955
820,sundargarh,od,sundargarh,148973
821,sundargarh,rj,sundargarh,1349197
822,hatgacha,wb,hatgacha,901261
823,balanagar township,ts,balanagar township,594369
824,beed,mh,beed,266036
825,danda,hp,danda,1337409
826,danda,jh,danda,887314
827,danda,jk,danda,1340412
828,danda,mh,danda,1341475
829,danda,mp,danda,1343396
830,danda,rj,danda,1347940
831,danda,uk,danda,1354785
832,danda,up,danda,1351241
833,pedagantyada,ap,pedagantyada,942990
834,mugalivakkam,tn,mugalivakkam,932708
835,muhana,mp,muhana,932767
836,muhana,rj,muhana,1348760
837,proddatur,ap,proddatur,48262
838,nalegaon,mh,nalegaon,935336
839,dhanbad,jh,dhanbad,14695
840,narasaraopet,ap,narasaraopet,148191
841,sambalpur,cg,sambalpur,1336319
842,sambalpur,od,sambalpur,48597
843,sambalpur,wb,sambalpur,1355878
844,sibpur,br,sibpur,1335008
845,sibpur,wb,sibpur,956086
846,jagadishpur,wb,jagadishpur,903647
847,mathurapur,as,mathurapur,1333465
848,mathurapur,br,mathurapur,1334616
849,mathurapur,jh,mathurapur,1340050
850,mathurapur,mp,mathurapur,1344873
851,mathurapur,od,mathurapur,930258
852,mathurapur,up,mathurapur,1353067
853,mathurapur,wb,mathurapur,1355785
854,pattapupalem,ap,pattapupalem,942754
855,rajapur,br,rajapur,1334853
856,rajapur,hr,rajapur,1339218
857,rajapur,jh,rajapur,1340181
858,rajapur,ka,rajapur,1341046
859,rajapur,mh,rajapur,741055
860,rajapur,mp,rajapur,1345355
861,rajapur,od,rajapur,1346436
862,rajapur,ts,rajapur,1349738
863,rajapur,up,rajapur,1353734
864,rajapur,wb,rajapur,1355846
865,bangaon,as,bangaon,1333396
866,bangaon,br,bangaon,1333644
867,bangaon,cg,bangaon,1335269
868,bangaon,jh,bangaon,1339504
869,bangaon,mh,bangaon,1341302
870,bangaon,mp,bangaon,1342786
871,bangaon,uk,bangaon,1354628
872,bangaon,up,bangaon,590216
873,bangaon,wb,bangaon,149357
874,tumkur,ka,tumkur,14532
875,burari,dl,burari,740977
876,salcete,ga,salcete,1398509
877,sri ganganagar,rj,sri ganganagar,64003
878,porur,kl,porur,1341162
879,porur,tn,porur,149189
880,balaga,ap,balaga,870010
881,kumbharia,gj,kumbharia,1336819
882,kumbharia,od,kumbharia,920899
883,baghamau,up,baghamau,868761
884,muzaffarpur,br,muzaffarpur,63799
885,muzaffarpur,pb,muzaffarpur,1347170
886,muzaffarpur,up,muzaffarpur,1353198
887,alwar,rj,alwar,64000
888,dubgaria,wb,dubgaria,892344
889,madh,mh,madh,148785
890,madh,pb,madh,1347073
891,madh,up,madh,1352811
892,khora,cg,khora,1335901
893,khora,jh,khora,916878
894,khora,mp,khora,1344441
895,khora,rj,khora,1348502
896,khora,up,khora,1352491
897,nehrunagar,cg,nehrunagar,1336141
898,nehrunagar,mh,nehrunagar,626391
899,nehrunagar,ts,nehrunagar,726510
900,pali,br,pali,1334760
901,pali,cg,pali,737989
902,pali,gj,pali,1336915
903,pali,hp,pali,1338073
904,pali,hr,pali,1339175
905,pali,jh,pali,1340108
906,pali,mh,pali,1342144
907,pali,mp,pali,1345162
908,pali,rj,pali,726475
909,pali,tn,pali,1349943
910,pali,uk,pali,1355256
911,pali,up,pali,1353462
912,pali,wb,pali,1355815
913,aswini nagar,wb,aswini nagar,593396
914,gaya,br,gaya,63788
915,krishnarayapuram,ap,krishnarayapuram,1333209
916,krishnarayapuram,tn,krishnarayapuram,920085
917,kumpur,pb,kumpur,1347043
918,kumpur,up,kumpur,921064
919,siddipet,ts,siddipet,148222
920,bharatpur,cg,bharatpur,1335359
921,bharatpur,mh,bharatpur,1341350
922,bharatpur,mp,bharatpur,63863
923,bharatpur,od,bharatpur,1346067
924,bharatpur,pb,bharatpur,1346695
925,bharatpur,rj,bharatpur,63999
926,bharatpur,uk,bharatpur,1354690
927,bharatpur,up,bharatpur,1350762
928,bharatpur,wb,bharatpur,596557
929,chandannagar,cg,chandannagar,1335436
930,chandannagar,wb,chandannagar,63882
931,mundhva,mh,mundhva,726334
932,damodarpur,br,damodarpur,1333933
933,damodarpur,od,damodarpur,887246
934,damodarpur,up,damodarpur,1351237
935,damodarpur,wb,damodarpur,1355596
936,asansol,jh,asansol,605695
937,asansol,wb,asansol,63867
938,deoli,dl,deoli,726138
939,deoli,hp,deoli,603472
940,deoli,jh,deoli,1339703
941,deoli,jk,deoli,1340420
942,deoli,mh,deoli,1341498
943,deoli,mp,deoli,1343438
944,deoli,od,deoli,1346132
945,deoli,rj,deoli,1347967
946,deoli,uk,deoli,1354797
947,deoli,up,deoli,1351296
948,deoli,wb,deoli,1355601
949,buldana,mh,buldana,148731
950,pabbapuram,ap,pabbapuram,938769
951,indrayaninagar,mh,indrayaninagar,626384
952,ibrahimpatnam,ap,ibrahimpatnam,902682
953,ibrahimpatnam,ts,ibrahimpatnam,1349486
954,mohanpur,br,mohanpur,1334639
955,mohanpur,cg,mohanpur,1336082
956,mohanpur,gj,mohanpur,1336879
957,mohanpur,hr,mohanpur,1339098
958,mohanpur,jh,mohanpur,1340063
959,mohanpur,mp,mohanpur,1344910
960,mohanpur,od,mohanpur,1346369
961,mohanpur,pb,mohanpur,1347153
962,mohanpur,rj,mohanpur,1348746
963,mohanpur,tr,mohanpur,588866
964,mohanpur,uk,mohanpur,1355188
965,mohanpur,up,mohanpur,1353119
966,mohanpur,wb,mohanpur,726657
967,malian,pb,malian,927523
968,rani bagh,dl,rani bagh,1336521
969,rani bagh,mp,rani bagh,948257
970,basapura,ka,basapura,873421
971,salt lake,wb,salt lake,666975
972,shalamar,dl,shalamar,955354
973,dharampur,br,dharampur,1333990
974,dharampur,cg,dharampur,1335536
975,dharampur,gj,dharampur,148412
976,dharampur,hp,dharampur,1337470
977,dharampur,hr,dharampur,1338692
978,dharampur,jh,dharampur,1339713
979,dharampur,mp,dharampur,1343507
980,dharampur,od,dharampur,1346142
981,dharampur,uk,dharampur,1354821
982,dharampur,up,dharampur,1351368
983,dharampur,wb,dharampur,598688
984,khanpur,br,khanpur,1334386
985,khanpur,dl,khanpur,726139
986,khanpur,gj,khanpur,1336784
987,khanpur,hp,khanpur,1337775
988,khanpur,hr,khanpur,1338921
989,khanpur,jk,khanpur,1340524
990,khanpur,mp,khanpur,1344369
991,khanpur,pb,khanpur,1347006
992,khanpur,rj,khanpur,1348456
993,khanpur,uk,khanpur,1355036
994,khanpur,up,khanpur,617039
995,khanpur,wb,khanpur,601618
996,greater noida,up,greater noida,659310
997,machilipatnam,ap,machilipatnam,63931
998,moradabad,up,moradabad,48598
999,tanuku,ap,tanuku,148229
1000,srikakulam,ap,srikakulam,63926
1001,ulwa,mh,ulwa,965267
1002,azimganj,br,azimganj,867933
1003,azimganj,up,azimganj,1350206
1004,azimganj,wb,azimganj,1355491
1005,baddi,br,baddi,659900
1006,baddi,hp,baddi,726181
1007,jalpaiguri,wb,jalpaiguri,149396
1008,raiganj,up,raiganj,1353715
1009,raiganj,wb,raiganj,149421
1010,jharsuguda,od,jharsuguda,148956
1011,madanapalle,ap,madanapalle,48260
1012,dasna,up,dasna,149264
1013,tinsukia,as,tinsukia,64017
1014,ganganagar,as,ganganagar,1333428
1015,ganganagar,hp,ganganagar,1337524
1016,ganganagar,mp,ganganagar,1343661
1017,ganganagar,up,ganganagar,1351557
1018,ganganagar,wb,ganganagar,599305
1019,kattupakkam,tn,kattupakkam,913508
1020,anna nagar,tn,anna nagar,726522
1021,thakurganj,br,thakurganj,741528
1022,thakurganj,up,thakurganj,1354421
1023,jorhat,as,jorhat,64015
1024,agraharam,ap,agraharam,1333076
1025,agraharam,tn,agraharam,863701
1026,agraharam,ts,agraharam,1349320
1027,sopara,mh,sopara,148850
1028,sopara,mp,sopara,1345765
1029,dodhpur,up,dodhpur,891787
1030,baniara,br,baniara,871448
1031,baniara,wb,baniara,1355519
1032,chandor,ga,chandor,148355
1033,chandor,gj,chandor,1336615
1034,chandor,jh,chandor,1339649
1035,chandor,mh,chandor,1341423
1036,jalna,mh,jalna,63912
1037,jalna,mp,jalna,1343940
1038,jalna,uk,jalna,1354949
1039,kalyan rs,mh,kalyan rs,660129
1040,baprola,dl,baprola,871930
1041,karur,ka,karur,1340891
1042,karur,kl,karur,1341141
1043,karur,mh,karur,1341792
1044,karur,tn,karur,63962
1045,karur,ts,karur,1349531
1046,mahammadpur,br,mahammadpur,1334542
1047,mahammadpur,wb,mahammadpur,602214
1048,moga,pb,moga,64010
1049,moga,rj,moga,1348740
1050,uppal,ts,uppal,148235
1051,parulia,wb,parulia,941972
1052,bhuwana,rj,bhuwana,878365
1053,mamudpur,br,mamudpur,927995
1054,mamudpur,wb,mamudpur,1355776
1055,harirampur,br,harirampur,1334147
1056,harirampur,jh,harirampur,1339808
1057,harirampur,up,harirampur,1351795
1058,harirampur,wb,harirampur,900789
1059,siraspur,dl,siraspur,957334
1060,lalgola,wb,lalgola,149408
1061,east udayrajpur,wb,east udayrajpur,599073
1062,besa,mh,besa,875056
1063,jamalpur,br,jamalpur,148284
1064,jamalpur,hr,jamalpur,1338829
1065,jamalpur,jh,jamalpur,1339837
1066,jamalpur,mh,jamalpur,1341694
1067,jamalpur,mp,jamalpur,1343944
1068,jamalpur,pb,jamalpur,1346919
1069,jamalpur,rj,jamalpur,1348265
1070,jamalpur,ts,jamalpur,1349504
1071,jamalpur,up,jamalpur,1351968
1072,jamalpur,wb,jamalpur,149397
1073,perungudi,tn,perungudi,256292
1074,najafgarh,dl,najafgarh,148338
1075,mundakkal,kl,mundakkal,1341153
1076,mundakkal,tn,mundakkal,933088
1077,chhapraula,up,chhapraula,884261
1078,ratanpur,br,ratanpur,1334895
1079,ratanpur,cg,ratanpur,1336285
1080,ratanpur,gj,ratanpur,1336960
1081,ratanpur,hp,ratanpur,1338162
1082,ratanpur,jh,ratanpur,1340204
1083,ratanpur,mh,ratanpur,1342249
1084,ratanpur,mp,ratanpur,1345430
1085,ratanpur,od,ratanpur,948721
1086,ratanpur,rj,ratanpur,1349005
1087,ratanpur,uk,ratanpur,1355329
1088,ratanpur,up,ratanpur,1353834
1089,ratanpur,wb,ratanpur,1355861
1090,gulbarga,ka,gulbarga,48294
1091,kalna,br,kalna,1334265
1092,kalna,hp,kalna,1337666
1093,kalna,jk,kalna,1340499
1094,kalna,up,kalna,1352147
1095,kalna,wb,kalna,149400
1096,kandi,hp,kandi,1337692
1097,kandi,jh,kandi,910489
1098,kandi,jk,kandi,1340502
1099,kandi,ts,kandi,1349518
1100,kandi,uk,kandi,1354996
1101,kandi,up,kandi,1352187
1102,kandi,wb,kandi,1355706
1103,juhu,mh,juhu,148760
1104,sarada,gj,sarada,1336992
1105,sarada,od,sarada,1346473
1106,sarada,rj,sarada,1403704
1107,sarada,wb,sarada,604077
1108,santosh pur,wb,santosh pur,604061
1109,sainikpuri,ts,sainikpuri,598639
1110,kalkulam,tn,kalkulam,664993
1111,akhaipura,rj,akhaipura,864224
1112,jayrampur,wb,jayrampur,905862
1113,shimoga,ka,shimoga,14533
1114,tiruvannamalai,tn,tiruvannamalai,63954
1115,bavdhan,mh,bavdhan,874084
1116,vasundhra,up,vasundhra,966692
1117,rithala,dl,rithala,949659
1118,shahpur jat,dl,shahpur jat,1336524
1119,shahpur jat,hr,shahpur jat,955257
1120,bicholi mardana,mp,bicholi mardana,878475
1121,mudavadekh,gj,mudavadekh,626743
1122,jhajjar,hr,jhajjar,148528
1123,bajitpur,br,bajitpur,1333607
1124,bajitpur,jh,bajitpur,1339484
1125,bajitpur,od,bajitpur,584264
1126,bajitpur,wb,bajitpur,1355507
1127,chak basantpur,up,chak basantpur,881592
1128,jakkampudi,ap,jakkampudi,904186
1129,balurghat,wb,balurghat,149356
1130,raninagar,wb,raninagar,948333
1131,kiwale,mh,kiwale,626401
1132,beldanga,jh,beldanga,1339564
1133,beldanga,wb,beldanga,149361
1134,sankrail,wb,sankrail,952672
1135,kalyanpur,br,kalyanpur,1334270
1136,kalyanpur,cg,kalyanpur,1335764
1137,kalyanpur,gj,kalyanpur,1336753
1138,kalyanpur,jh,kalyanpur,1339876
1139,kalyanpur,mp,kalyanpur,1344139
1140,kalyanpur,od,kalyanpur,1346237
1141,kalyanpur,rj,kalyanpur,1348359
1142,kalyanpur,tr,kalyanpur,1349982
1143,kalyanpur,uk,kalyanpur,1354981
1144,kalyanpur,up,kalyanpur,1352155
1145,kalyanpur,wb,kalyanpur,601068
1146,thalassery,kl,thalassery,148702
1147,bhagabanpur,od,bhagabanpur,1346060
1148,bhagabanpur,wb,bhagabanpur,738200
1149,faridpur,br,faridpur,1334045
1150,faridpur,hr,faridpur,1338725
1151,faridpur,mh,faridpur,1341554
1152,faridpur,mp,faridpur,1343614
1153,faridpur,pb,faridpur,1346829
1154,faridpur,uk,faridpur,741080
1155,faridpur,up,faridpur,1351505
1156,faridpur,wb,faridpur,1355619
1157,bansdroni,wb,bansdroni,595032
1158,haibatpur,br,haibatpur,1334126
1159,haibatpur,hr,haibatpur,1338776
1160,haibatpur,pb,haibatpur,1346872
1161,haibatpur,up,haibatpur,899806
1162,hosa road,tn,hosa road,902285
1163,bhagirath pura,mp,bhagirath pura,875477
1164,bangur avenue,wb,bangur avenue,594899
1165,chhajarsi,up,chhajarsi,884110
1166,jabalpur,cg,jabalpur,1335675
1167,jabalpur,mp,jabalpur,43818
1168,jabalpur,od,jabalpur,1346201
1169,vaddepalem,ap,vaddepalem,966124
1170,ballabgarh,hr,ballabgarh,148515
1171,karad,dh,karad,1336497
1172,karad,hr,karad,1338893
1173,karad,mh,karad,148768
1174,karad,up,karad,1352221
1175,raichur,ka,raichur,48293
1176,ashoknagar,br,ashoknagar,606173
1177,ashoknagar,ka,ashoknagar,1340738
1178,ashoknagar,mh,ashoknagar,1341257
1179,ashoknagar,mp,ashoknagar,266022
1180,ashoknagar,ts,ashoknagar,1349345
1181,medipalle,ts,medipalle,930707
1182,viluppuram,tn,viluppuram,266008
1183,basak bagan,wb,basak bagan,595662
1184,sakipur,up,sakipur,951324
1185,khanapur,br,khanapur,915209
1186,khanapur,ka,khanapur,1340903
1187,khanapur,mh,khanapur,1341831
1188,khanapur,mp,khanapur,1344358
1189,khanapur,ts,khanapur,1349540
1190,khanapur,up,khanapur,1352409
1191,mohra,cg,mohra,1336084
1192,mohra,hr,mohra,1339100
1193,mohra,jk,mohra,1340590
1194,mohra,mp,mohra,1344922
1195,mohra,od,mohra,1346371
1196,mohra,up,mohra,931987
1197,manovikasnagar,ts,manovikasnagar,597340
1198,bidar,ka,bidar,45419
1199,bidar,rj,bidar,1347804
1200,hauz khas,dl,hauz khas,901490
1201,kovalam,tn,kovalam,919993
1202,loni,hp,loni,1337891
1203,loni,mh,loni,738051
1204,loni,mp,loni,1344679
1205,loni,up,loni,149302
1206,narsinghpur,br,narsinghpur,1334687
1207,narsinghpur,cg,narsinghpur,1336127
1208,narsinghpur,hr,narsinghpur,1339145
1209,narsinghpur,jh,narsinghpur,1340085
1210,narsinghpur,mp,narsinghpur,148919
1211,narsinghpur,od,narsinghpur,1346386
1212,narsinghpur,up,narsinghpur,1353305
1213,krishnapuram,ap,krishnapuram,1333208
1214,krishnapuram,kl,krishnapuram,1341146
1215,krishnapuram,tn,krishnapuram,920078
1216,krishnapuram,ts,krishnapuram,1349568
1217,mundka,dl,mundka,933191
1218,mottoupalayam,py,mottoupalayam,586210
1219,baruipur,wb,baruipur,256293
1220,aligarh,hr,aligarh,1338395
1221,aligarh,mp,aligarh,1342525
1222,aligarh,rj,aligarh,1347486
1223,aligarh,up,aligarh,47821
1224,aligarh,wb,aligarh,592004
1225,shrirampur,cg,shrirampur,1336383
1226,shrirampur,mh,shrirampur,726355
1227,shrirampur,up,shrirampur,1354164
1228,shrirampur,wb,shrirampur,1355893
1229,brahmapur,od,brahmapur,659291
1230,brahmapur,wb,brahmapur,597148
1231,balasore,od,balasore,63774
1232,nabagram,jh,nabagram,1340076
1233,nabagram,wb,nabagram,149415
1234,ayanambakkam,tn,ayanambakkam,867847
1235,dhule,mh,dhule,148744
1236,balanagar,ts,balanagar,148136
1237,balanagar,up,balanagar,1350356
1238,alipore,wb,alipore,149348
1239,bardez,ga,bardez,740538
1240,jalalpur,as,jalalpur,603885
1241,jalalpur,br,jalalpur,1334203
1242,jalalpur,hr,jalalpur,1338826
1243,jalalpur,mh,jalalpur,1341689
1244,jalalpur,mp,jalalpur,1343932
1245,jalalpur,pb,jalalpur,1346917
1246,jalalpur,rj,jalalpur,1348257
1247,jalalpur,ts,jalalpur,1349502
1248,jalalpur,uk,jalalpur,1354948
1249,jalalpur,up,jalalpur,726600
1250,jalalpur,wb,jalalpur,1355677
1251,radhanagar,br,radhanagar,1334845
1252,radhanagar,jh,radhanagar,1340174
1253,radhanagar,mp,radhanagar,1345337
1254,radhanagar,od,radhanagar,1346431
1255,radhanagar,tr,radhanagar,588934
1256,radhanagar,up,radhanagar,1353692
1257,radhanagar,wb,radhanagar,1355839
1258,daman,dh,daman,62559
1259,daman,jk,daman,1340411
1260,daman,rj,daman,1347935
1261,meerut city,up,meerut city,149310
1262,sherpur,as,sherpur,1333486
1263,sherpur,br,sherpur,1334994
1264,sherpur,gj,sherpur,1337010
1265,sherpur,hp,sherpur,1338279
1266,sherpur,hr,sherpur,1339334
1267,sherpur,jh,sherpur,955694
1268,sherpur,jk,sherpur,1340683
1269,sherpur,mp,sherpur,1345658
1270,sherpur,pb,sherpur,1347368
1271,sherpur,rj,sherpur,1349143
1272,sherpur,uk,sherpur,1355389
1273,sherpur,up,sherpur,1354150
1274,theni,mp,theni,1345893
1275,theni,tn,theni,266007
1276,bhongir,ts,bhongir,148142
1277,angul,od,angul,266015
1278,jagatpur,br,jagatpur,1334185
1279,jagatpur,dl,jagatpur,1336509
1280,jagatpur,hp,jagatpur,1337593
1281,jagatpur,jh,jagatpur,1339828
1282,jagatpur,mh,jagatpur,1341676
1283,jagatpur,mp,jagatpur,1343914
1284,jagatpur,od,jagatpur,1346204
1285,jagatpur,pb,jagatpur,1346908
1286,jagatpur,uk,jagatpur,1354938
1287,jagatpur,up,jagatpur,1351922
1288,jagatpur,wb,jagatpur,600430
1289,dibrugarh,as,dibrugarh,64016
1290,jamnagar,gj,jamnagar,43835
1291,jamnagar,wb,jamnagar,1355680
1292,gazipur,br,gazipur,1334080
1293,gazipur,ka,gazipur,1340813
1294,gazipur,rj,gazipur,1348124
1295,gazipur,up,gazipur,1351602
1296,gazipur,wb,gazipur,726647
1297,kalinagar,jh,kalinagar,1339874
1298,kalinagar,uk,kalinagar,1354978
1299,kalinagar,wb,kalinagar,909234
1300,mahipalpur,dl,mahipalpur,740535
1301,mahipalpur,up,mahipalpur,1352869
1302,chandkheda,gj,chandkheda,882740
1303,rasulpur,br,rasulpur,948639
1304,rasulpur,gj,rasulpur,1336959
1305,rasulpur,hr,rasulpur,1339247
1306,rasulpur,jh,rasulpur,1340203
1307,rasulpur,mh,rasulpur,1342248
1308,rasulpur,mp,rasulpur,1345425
1309,rasulpur,pb,rasulpur,1347275
1310,rasulpur,uk,rasulpur,1355327
1311,rasulpur,up,rasulpur,1353831
1312,rasulpur,wb,rasulpur,1355860
1313,raebarely,up,raebarely,63838
1314,anakhar,mh,anakhar,865711
1315,dimapur,nl,dimapur,61068
1316,colonelganj,up,colonelganj,886356
1317,wazirabad,hr,wazirabad,1339418
1318,wazirabad,pb,wazirabad,1347437
1319,wazirabad,up,wazirabad,967742
1320,haripur,as,haripur,1333433
1321,haripur,br,haripur,1334145
1322,haripur,hp,haripur,603671
1323,haripur,hr,haripur,604393
1324,haripur,jh,haripur,1339807
1325,haripur,jk,haripur,1340464
1326,haripur,ka,haripur,1340841
1327,haripur,mh,haripur,1341629
1328,haripur,mp,haripur,1343832
1329,haripur,od,haripur,585832
1330,haripur,pb,haripur,1346882
1331,haripur,ts,haripur,1349480
1332,haripur,uk,haripur,1354917
1333,haripur,up,haripur,1351793
1334,haripur,wb,haripur,149390
1335,ramachandrapuram,ap,ramachandrapuram,726073
1336,ramachandrapuram,tn,ramachandrapuram,726561
1337,ramachandrapuram,ts,ramachandrapuram,148213
1338,darsi,ap,darsi,726045
1339,darsi,od,darsi,1346124
1340,shankarpara,wb,shankarpara,955475
1341,basirhat,wb,basirhat,63900
1342,barwala,dl,barwala,1336501
1343,barwala,gj,barwala,1336577
1344,barwala,hp,barwala,1337210
1345,barwala,hr,barwala,741536
1346,barwala,pb,barwala,1346653
1347,barwala,uk,barwala,1354656
1348,barwala,up,barwala,1350561
1349,khaira,br,khaira,914632
1350,khaira,cg,khaira,1335855
1351,khaira,hp,khaira,1337761
1352,khaira,hr,khaira,1338910
1353,khaira,jh,khaira,1339919
1354,khaira,mh,khaira,1341820
1355,khaira,mp,khaira,1344322
1356,khaira,od,khaira,1346279
1357,khaira,pb,khaira,1346998
1358,khaira,rj,khaira,1348441
1359,khaira,uk,khaira,1355028
1360,khaira,up,khaira,1352380
1361,gauripur,as,gauripur,1333429
1362,gauripur,br,gauripur,1334078
1363,gauripur,jh,gauripur,895853
1364,gauripur,up,gauripur,1351597
1365,gauripur,wb,gauripur,1355630
1366,guindy,tn,guindy,726534
1367,molahera,hr,molahera,932090
1368,chandipur,br,chandipur,1333866
1369,chandipur,jh,chandipur,1339646
1370,chandipur,od,chandipur,1346102
1371,chandipur,rj,chandipur,1347862
